epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619922384492,2021-05-01T19.26.24.492,92.712,11.159,6.768,-28.476
1619922384533,2021-05-01T19.26.24.533,92.753,3.598,10.183,-45.915
1619922384573,2021-05-01T19.26.24.573,92.793,-1.524,12.622,-66.829
1619922384613,2021-05-01T19.26.24.613,92.833,-1.463,22.439,-74.939
1619922384654,2021-05-01T19.26.24.654,92.874,5.122,31.768,-70.854
1619922384693,2021-05-01T19.26.24.693,92.913,12.256,34.207,-66.951
1619922384734,2021-05-01T19.26.24.734,92.954,13.049,42.500,-72.134
1619922384774,2021-05-01T19.26.24.774,92.994,15.976,44.634,-78.476
1619922384815,2021-05-01T19.26.24.815,93.035,12.805,38.841,-77.439
1619922384854,2021-05-01T19.26.24.854,93.074,11.829,39.451,-71.768
1619922384895,2021-05-01T19.26.24.895,93.115,11.037,37.500,-60.305
1619922384935,2021-05-01T19.26.24.935,93.155,7.988,38.293,-50.671
1619922384976,2021-05-01T19.26.24.976,93.196,8.598,37.500,-41.280
1619922385015,2021-05-01T19.26.25.015,93.235,10.000,37.012,-33.537
1619922385056,2021-05-01T19.26.25.056,93.276,10.244,36.890,-28.415
1619922385096,2021-05-01T19.26.25.096,93.316,9.268,35.610,-24.634
1619922385137,2021-05-01T19.26.25.137,93.357,9.634,35.915,-24.207
1619922385176,2021-05-01T19.26.25.176,93.396,8.598,33.720,-25.793
1619922385218,2021-05-01T19.26.25.218,93.438,9.024,31.646,-25.854
1619922385257,2021-05-01T19.26.25.257,93.477,9.756,24.268,-26.402
1619922385297,2021-05-01T19.26.25.297,93.517,8.110,17.561,-24.085
1619922385338,2021-05-01T19.26.25.338,93.558,3.902,13.415,-18.780
1619922385377,2021-05-01T19.26.25.377,93.597,1.159,11.890,-12.195
1619922385418,2021-05-01T19.26.25.418,93.638,1.768,11.829,-7.805
1619922385458,2021-05-01T19.26.25.458,93.678,1.341,7.256,-4.451
1619922385499,2021-05-01T19.26.25.499,93.719,0.000,2.256,1.159
1619922385538,2021-05-01T19.26.25.538,93.758,-1.951,-2.805,7.439
1619922385579,2021-05-01T19.26.25.579,93.799,-3.476,-5.976,10.915
1619922385619,2021-05-01T19.26.25.619,93.839,-4.939,-6.890,12.683
1619922385660,2021-05-01T19.26.25.660,93.880,-3.720,-5.488,10.427
1619922385699,2021-05-01T19.26.25.699,93.919,-3.232,-3.537,4.695
1619922385740,2021-05-01T19.26.25.740,93.960,-0.061,-1.159,-0.915
1619922385780,2021-05-01T19.26.25.780,94.000,0.976,-2.134,-1.829
1619922385821,2021-05-01T19.26.25.821,94.041,0.244,-14.146,10.549
1619922385861,2021-05-01T19.26.25.861,94.081,-9.451,-88.720,91.280
1619922385900,2021-05-01T19.26.25.900,94.120,-44.085,-207.378,276.951
1619922385941,2021-05-01T19.26.25.941,94.161,-66.707,-250.854,402.256
1619922385981,2021-05-01T19.26.25.981,94.201,-47.317,-179.329,332.134
1619922386022,2021-05-01T19.26.26.022,94.242,-8.415,-58.293,126.463
1619922386061,2021-05-01T19.26.26.061,94.281,20.915,12.134,-21.524
1619922386102,2021-05-01T19.26.26.102,94.322,29.329,28.902,-42.744
1619922386142,2021-05-01T19.26.26.142,94.362,21.951,17.378,-24.329
1619922386183,2021-05-01T19.26.26.183,94.403,11.280,5.488,-19.512
1619922386222,2021-05-01T19.26.26.222,94.442,7.439,4.512,-18.598
1619922386263,2021-05-01T19.26.26.263,94.483,8.415,3.293,-17.744
1619922386303,2021-05-01T19.26.26.303,94.523,9.268,3.841,-19.512
1619922386344,2021-05-01T19.26.26.344,94.564,7.805,5.244,-26.768
1619922386384,2021-05-01T19.26.26.384,94.604,6.037,7.927,-36.037
1619922386425,2021-05-01T19.26.26.425,94.645,7.988,13.293,-42.073
1619922386464,2021-05-01T19.26.26.464,94.684,13.049,14.207,-44.695
1619922386505,2021-05-01T19.26.26.505,94.725,15.793,20.915,-47.317
1619922386545,2021-05-01T19.26.26.545,94.765,18.598,21.707,-47.744
1619922386586,2021-05-01T19.26.26.586,94.806,17.256,24.817,-48.049
1619922386625,2021-05-01T19.26.26.625,94.845,16.890,26.159,-48.780
1619922386666,2021-05-01T19.26.26.666,94.886,15.915,30.732,-51.402
1619922386706,2021-05-01T19.26.26.706,94.926,16.585,32.744,-55.366
1619922386745,2021-05-01T19.26.26.745,94.965,17.073,28.171,-56.585
1619922386786,2021-05-01T19.26.26.786,95.006,15.183,33.415,-60.671
1619922386826,2021-05-01T19.26.26.826,95.046,17.927,35.061,-64.329
1619922386867,2021-05-01T19.26.26.867,95.087,16.402,32.317,-64.329
1619922386906,2021-05-01T19.26.26.906,95.126,13.841,27.988,-57.256
1619922386947,2021-05-01T19.26.26.947,95.167,11.159,23.659,-47.012
1619922386987,2021-05-01T19.26.26.987,95.207,8.476,23.720,-39.939
1619922387028,2021-05-01T19.26.27.028,95.248,7.622,19.024,-32.561
1619922387068,2021-05-01T19.26.27.068,95.288,5.122,16.098,-26.159
1619922387109,2021-05-01T19.26.27.109,95.329,4.634,16.646,-21.829
1619922387148,2021-05-01T19.26.27.148,95.368,4.573,15.061,-19.634
1619922387189,2021-05-01T19.26.27.189,95.409,4.634,12.866,-17.317
1619922387229,2021-05-01T19.26.27.229,95.449,5.122,11.890,-14.268
1619922387270,2021-05-01T19.26.27.270,95.490,3.841,9.756,-12.439
1619922387309,2021-05-01T19.26.27.309,95.529,3.354,7.378,-10.366
1619922387350,2021-05-01T19.26.27.350,95.570,2.012,5.732,-8.232
1619922387390,2021-05-01T19.26.27.390,95.610,1.098,3.841,-6.463
1619922387429,2021-05-01T19.26.27.429,95.649,1.524,3.720,-4.085
1619922387470,2021-05-01T19.26.27.470,95.690,-0.183,2.195,-2.683
1619922387510,2021-05-01T19.26.27.510,95.730,-1.585,0.305,-1.585
1619922387551,2021-05-01T19.26.27.551,95.771,-1.463,-1.098,-0.854
1619922387591,2021-05-01T19.26.27.591,95.811,-0.061,-0.488,-1.220
1619922387632,2021-05-01T19.26.27.632,95.852,1.890,3.720,-4.573
1619922387671,2021-05-01T19.26.27.671,95.891,3.415,8.110,-9.573
1619922387712,2021-05-01T19.26.27.712,95.932,4.451,9.207,-13.780
1619922387752,2021-05-01T19.26.27.752,95.972,3.902,7.561,-15.244
1619922387793,2021-05-01T19.26.27.793,96.013,2.073,5.732,-12.622
1619922387832,2021-05-01T19.26.27.832,96.052,0.732,2.744,-8.354
1619922387873,2021-05-01T19.26.27.873,96.093,-0.244,0.671,-3.354
1619922387913,2021-05-01T19.26.27.913,96.133,0.427,-1.098,-0.122
1619922387954,2021-05-01T19.26.27.954,96.174,0.122,-2.073,1.098
1619922387993,2021-05-01T19.26.27.993,96.213,-2.561,-1.951,1.463
1619922388034,2021-05-01T19.26.28.034,96.254,-3.780,-1.829,1.463
1619922388074,2021-05-01T19.26.28.074,96.294,-2.561,-2.073,0.732
1619922388115,2021-05-01T19.26.28.115,96.335,-2.927,-2.073,-0.427
1619922388155,2021-05-01T19.26.28.155,96.375,-2.256,-1.159,-0.976
1619922388194,2021-05-01T19.26.28.194,96.414,-1.280,-0.671,-1.341
1619922388235,2021-05-01T19.26.28.235,96.455,-1.280,-0.244,-1.463
1619922388275,2021-05-01T19.26.28.275,96.495,-0.427,-0.305,-0.854
1619922388316,2021-05-01T19.26.28.316,96.536,0.366,-1.159,-0.122
1619922388355,2021-05-01T19.26.28.355,96.575,1.037,-1.098,0.305
1619922388396,2021-05-01T19.26.28.396,96.616,2.256,-1.280,-0.061
1619922388436,2021-05-01T19.26.28.436,96.656,1.402,-1.280,-0.427
1619922388477,2021-05-01T19.26.28.477,96.697,0.610,-1.037,-0.122
1619922388516,2021-05-01T19.26.28.516,96.736,-0.366,-1.280,-0.488
1619922388557,2021-05-01T19.26.28.557,96.777,-0.488,-1.524,-0.732
1619922388597,2021-05-01T19.26.28.597,96.817,-0.183,-1.280,-0.244
1619922388638,2021-05-01T19.26.28.638,96.858,-0.244,-0.488,-0.061
1619922388677,2021-05-01T19.26.28.677,96.897,0.183,-0.061,-0.549
1619922388718,2021-05-01T19.26.28.718,96.938,0.244,-0.244,-1.159
1619922388758,2021-05-01T19.26.28.758,96.978,0.366,-0.366,-1.098
1619922388799,2021-05-01T19.26.28.799,97.019,-0.061,-0.610,-0.793
1619922388839,2021-05-01T19.26.28.839,97.059,0.427,-1.098,-0.366
1619922388878,2021-05-01T19.26.28.878,97.098,1.463,-1.159,-0.366
1619922388919,2021-05-01T19.26.28.919,97.139,2.073,-1.341,-0.976
1619922388959,2021-05-01T19.26.28.959,97.179,2.988,-1.829,-1.585
1619922389000,2021-05-01T19.26.29.000,97.220,63.902,-16.037,-3.902
1619922389039,2021-05-01T19.26.29.039,97.259,175.915,-52.256,7.683
1619922389080,2021-05-01T19.26.29.080,97.300,170.305,-60.793,14.634
1619922389120,2021-05-01T19.26.29.120,97.340,97.500,-32.195,7.378
1619922389161,2021-05-01T19.26.29.161,97.381,20.122,-12.073,-2.195
1619922389200,2021-05-01T19.26.29.200,97.420,-13.171,-2.500,-9.268
1619922389241,2021-05-01T19.26.29.241,97.461,-30.366,3.902,-10.061
1619922389281,2021-05-01T19.26.29.281,97.501,-37.073,8.537,-6.280
1619922389322,2021-05-01T19.26.29.322,97.542,-29.024,9.024,-5.000
1619922389362,2021-05-01T19.26.29.362,97.582,-22.744,7.378,-5.976
1619922389403,2021-05-01T19.26.29.403,97.623,-14.878,5.061,-4.207
1619922389442,2021-05-01T19.26.29.442,97.662,-9.756,1.585,-0.854
1619922389483,2021-05-01T19.26.29.483,97.703,-12.134,1.159,-0.305
1619922389523,2021-05-01T19.26.29.523,97.743,-16.646,2.805,-0.549
1619922389564,2021-05-01T19.26.29.564,97.784,-23.415,5.122,-2.439
1619922389603,2021-05-01T19.26.29.603,97.823,-20.122,4.695,-2.622
1619922389644,2021-05-01T19.26.29.644,97.864,25.488,-6.159,-0.732
1619922389684,2021-05-01T19.26.29.684,97.904,122.378,-38.598,17.012
1619922389723,2021-05-01T19.26.29.723,97.943,113.841,-36.585,25.854
1619922389764,2021-05-01T19.26.29.764,97.984,62.073,-26.220,23.049
1619922389804,2021-05-01T19.26.29.804,98.024,-2.195,-19.024,17.561
1619922389845,2021-05-01T19.26.29.845,98.065,-39.329,-2.683,8.720
1619922389884,2021-05-01T19.26.29.884,98.104,-45.122,6.220,-3.659
1619922389926,2021-05-01T19.26.29.926,98.146,-24.939,12.195,-11.890
1619922389965,2021-05-01T19.26.29.965,98.185,-11.402,14.451,-7.195
1619922390006,2021-05-01T19.26.30.006,98.226,-9.451,8.537,-0.976
1619922390046,2021-05-01T19.26.30.046,98.266,-11.402,3.171,3.110
1619922390087,2021-05-01T19.26.30.087,98.307,-13.780,-0.366,5.305
1619922390126,2021-05-01T19.26.30.126,98.346,-17.744,-1.402,3.780
1619922390167,2021-05-01T19.26.30.167,98.387,-17.317,0.305,1.280
1619922390207,2021-05-01T19.26.30.207,98.427,-21.524,4.512,-2.927
1619922390248,2021-05-01T19.26.30.248,98.468,-19.695,6.037,-4.695
1619922390287,2021-05-01T19.26.30.287,98.507,-16.829,7.195,-5.488
1619922390328,2021-05-01T19.26.30.328,98.548,-9.878,8.537,-2.744
1619922390368,2021-05-01T19.26.30.368,98.588,-8.232,9.085,-1.646
1619922390407,2021-05-01T19.26.30.407,98.627,-10.427,9.329,-1.463
1619922390448,2021-05-01T19.26.30.448,98.668,-10.732,7.378,-1.524
1619922390488,2021-05-01T19.26.30.488,98.708,-10.488,5.244,-1.951
1619922390529,2021-05-01T19.26.30.529,98.749,-8.659,3.476,-2.988
1619922390569,2021-05-01T19.26.30.569,98.789,-7.805,3.171,-4.085
1619922390610,2021-05-01T19.26.30.610,98.830,-7.012,4.085,-4.695
1619922390649,2021-05-01T19.26.30.649,98.869,-6.524,5.000,-3.720
1619922390690,2021-05-01T19.26.30.690,98.910,-8.110,5.244,-2.622
1619922390730,2021-05-01T19.26.30.730,98.950,-10.366,5.488,-0.915
1619922390771,2021-05-01T19.26.30.771,98.991,-14.695,5.671,0.732
1619922390810,2021-05-01T19.26.30.810,99.030,-13.537,4.146,2.805
1619922390851,2021-05-01T19.26.30.851,99.071,-10.976,2.622,2.927
1619922390891,2021-05-01T19.26.30.891,99.111,-7.988,1.463,1.280
1619922390932,2021-05-01T19.26.30.932,99.152,-6.585,1.037,-1.402
1619922390971,2021-05-01T19.26.30.971,99.191,-5.732,1.463,-2.744
1619922391012,2021-05-01T19.26.31.012,99.232,-2.927,1.341,-2.439
1619922391052,2021-05-01T19.26.31.052,99.272,-2.439,1.220,-2.378
1619922391093,2021-05-01T19.26.31.093,99.313,-3.110,0.793,-2.317
1619922391133,2021-05-01T19.26.31.133,99.353,-2.134,0.488,-1.463
1619922391172,2021-05-01T19.26.31.172,99.392,-2.561,0.976,-1.341
1619922391213,2021-05-01T19.26.31.213,99.433,-3.537,0.976,-1.585
1619922391253,2021-05-01T19.26.31.253,99.473,-5.061,0.976,-1.402
1619922391294,2021-05-01T19.26.31.294,99.514,-9.146,0.000,0.061
1619922391333,2021-05-01T19.26.31.333,99.553,-10.427,-0.427,2.805
1619922391374,2021-05-01T19.26.31.374,99.594,-7.866,1.280,4.878
1619922391414,2021-05-01T19.26.31.414,99.634,-4.756,1.280,5.793
1619922391455,2021-05-01T19.26.31.455,99.675,-2.195,0.671,4.939
1619922391494,2021-05-01T19.26.31.494,99.714,-0.488,0.732,1.220
1619922391535,2021-05-01T19.26.31.535,99.755,1.098,-0.366,-1.951
1619922391575,2021-05-01T19.26.31.575,99.795,1.585,-2.134,-0.793
1619922391616,2021-05-01T19.26.31.616,99.836,3.293,-5.183,6.646
1619922391655,2021-05-01T19.26.31.655,99.875,3.720,-7.622,17.927
1619922391697,2021-05-01T19.26.31.697,99.917,-2.500,-44.573,62.195
1619922391736,2021-05-01T19.26.31.736,99.956,-17.012,-139.939,221.037
1619922391777,2021-05-01T19.26.31.777,99.997,-40.122,-168.415,358.720
1619922391817,2021-05-01T19.26.31.817,100.037,-37.256,-97.927,269.085
1619922391856,2021-05-01T19.26.31.856,100.076,-0.671,-6.463,49.207
1619922391897,2021-05-01T19.26.31.897,100.117,12.439,20.000,-74.695
1619922391937,2021-05-01T19.26.31.937,100.157,8.659,14.207,-64.939
1619922391978,2021-05-01T19.26.31.978,100.198,5.610,7.195,-18.963
1619922392017,2021-05-01T19.26.32.017,100.237,2.744,4.573,-2.500
1619922392058,2021-05-01T19.26.32.058,100.278,5.305,1.585,-5.488
1619922392098,2021-05-01T19.26.32.098,100.318,4.939,-0.366,-10.488
1619922392139,2021-05-01T19.26.32.139,100.359,2.683,-2.439,-12.805
1619922392178,2021-05-01T19.26.32.178,100.398,-0.366,-2.134,-12.744
1619922392219,2021-05-01T19.26.32.219,100.439,-1.220,-1.341,-11.524
1619922392259,2021-05-01T19.26.32.259,100.479,0.854,1.098,-9.329
1619922392300,2021-05-01T19.26.32.300,100.520,0.671,2.012,-7.012
1619922392340,2021-05-01T19.26.32.340,100.560,0.305,1.159,-5.793
1619922392381,2021-05-01T19.26.32.381,100.601,0.610,1.524,-6.159
1619922392420,2021-05-01T19.26.32.420,100.640,0.427,1.220,-6.524
1619922392461,2021-05-01T19.26.32.461,100.681,0.000,3.171,-7.012
1619922392501,2021-05-01T19.26.32.501,100.721,-1.829,5.244,-7.622
1619922392542,2021-05-01T19.26.32.542,100.762,-1.585,5.915,-7.744
1619922392581,2021-05-01T19.26.32.581,100.801,-0.122,4.268,-6.585
1619922392621,2021-05-01T19.26.32.621,100.841,0.488,1.037,-5.915
1619922392662,2021-05-01T19.26.32.662,100.882,0.366,-1.159,-4.817
1619922392701,2021-05-01T19.26.32.701,100.921,-0.854,-2.439,-3.720
1619922392742,2021-05-01T19.26.32.742,100.962,-0.793,-2.134,-2.683
1619922392782,2021-05-01T19.26.32.782,101.002,-0.610,0.427,-4.085
1619922392823,2021-05-01T19.26.32.823,101.043,-0.183,5.427,-11.037
1619922392863,2021-05-01T19.26.32.863,101.083,5.610,22.805,-35.549
1619922392904,2021-05-01T19.26.32.904,101.124,21.646,69.878,-133.902
1619922392943,2021-05-01T19.26.32.943,101.163,39.756,124.634,-307.500
1619922392984,2021-05-01T19.26.32.984,101.204,78.780,184.146,-422.561
1619922393024,2021-05-01T19.26.33.024,101.244,129.817,212.195,-440.610
1619922393065,2021-05-01T19.26.33.065,101.285,138.110,182.866,-378.659
1619922393104,2021-05-01T19.26.33.104,101.324,82.439,115.610,-254.390
1619922393145,2021-05-01T19.26.33.145,101.365,13.780,53.720,-107.317
1619922393185,2021-05-01T19.26.33.185,101.405,-19.390,15.976,-6.463
1619922393224,2021-05-01T19.26.33.224,101.444,-18.780,1.037,26.402
1619922393265,2021-05-01T19.26.33.265,101.485,-9.634,-6.646,24.817
1619922393305,2021-05-01T19.26.33.305,101.525,-4.634,-11.463,20.183
1619922393346,2021-05-01T19.26.33.346,101.566,-6.037,-9.939,20.183
1619922393385,2021-05-01T19.26.33.385,101.605,-10.061,-8.780,20.427
1619922393426,2021-05-01T19.26.33.426,101.646,-11.280,-4.390,17.744
1619922393466,2021-05-01T19.26.33.466,101.686,-9.756,-4.329,17.561
1619922393507,2021-05-01T19.26.33.507,101.727,-5.610,-5.976,17.378
1619922393547,2021-05-01T19.26.33.547,101.767,-7.500,-9.634,20.122
1619922393588,2021-05-01T19.26.33.588,101.808,-5.244,-5.854,21.037
1619922393627,2021-05-01T19.26.33.627,101.847,-6.707,-4.756,20.366
1619922393668,2021-05-01T19.26.33.668,101.888,-9.024,-2.744,18.171
1619922393708,2021-05-01T19.26.33.708,101.928,-8.293,-1.037,11.341
1619922393749,2021-05-01T19.26.33.749,101.969,-6.524,1.890,2.561
1619922393788,2021-05-01T19.26.33.788,102.008,-3.232,4.207,-5.488
1619922393829,2021-05-01T19.26.33.829,102.049,-2.012,4.390,-8.841
1619922393869,2021-05-01T19.26.33.869,102.089,-2.012,4.634,-7.073
1619922393910,2021-05-01T19.26.33.910,102.130,-2.683,3.110,-3.171
1619922393949,2021-05-01T19.26.33.949,102.169,-7.256,3.171,-0.305
1619922393990,2021-05-01T19.26.33.990,102.210,-1.037,38.902,-33.232
1619922394030,2021-05-01T19.26.34.030,102.250,35.061,92.622,-146.585
1619922394070,2021-05-01T19.26.34.070,102.290,59.207,114.573,-243.354
1619922394111,2021-05-01T19.26.34.111,102.331,42.073,81.220,-184.451
1619922394150,2021-05-01T19.26.34.150,102.370,-12.317,1.768,-20.915
1619922394191,2021-05-01T19.26.34.191,102.411,-31.646,-38.598,73.476
1619922394231,2021-05-01T19.26.34.231,102.451,-12.866,-25.793,70.061
1619922394272,2021-05-01T19.26.34.272,102.492,-6.585,-15.976,54.512
1619922394311,2021-05-01T19.26.34.311,102.531,-12.866,-15.732,52.012
1619922394352,2021-05-01T19.26.34.352,102.572,-15.854,-19.329,54.634
1619922394392,2021-05-01T19.26.34.392,102.612,-19.024,-31.280,58.171
1619922394433,2021-05-01T19.26.34.433,102.653,-21.280,-42.134,69.146
1619922394472,2021-05-01T19.26.34.472,102.692,-31.280,-58.537,92.378
1619922394513,2021-05-01T19.26.34.513,102.733,-30.610,-58.780,104.634
1619922394553,2021-05-01T19.26.34.553,102.773,-28.720,-57.805,106.402
1619922394594,2021-05-01T19.26.34.594,102.814,-41.341,-63.293,112.561
1619922394634,2021-05-01T19.26.34.634,102.854,-52.744,-67.073,114.817
1619922394675,2021-05-01T19.26.34.675,102.895,-56.220,-69.939,111.341
1619922394714,2021-05-01T19.26.34.714,102.934,-48.049,-67.744,101.707
1619922394754,2021-05-01T19.26.34.754,102.974,-35.122,-59.512,85.183
1619922394795,2021-05-01T19.26.34.795,103.015,-18.902,-50.854,62.683
1619922394834,2021-05-01T19.26.34.834,103.054,-15.366,-40.549,45.976
1619922394875,2021-05-01T19.26.34.875,103.095,-10.183,-24.512,28.963
1619922394915,2021-05-01T19.26.34.915,103.135,-7.195,-15.671,14.390
1619922394956,2021-05-01T19.26.34.956,103.176,-7.561,-11.890,7.378
1619922394995,2021-05-01T19.26.34.995,103.215,-9.695,-9.573,4.756
1619922395036,2021-05-01T19.26.35.036,103.256,-12.744,-7.988,3.902
1619922395076,2021-05-01T19.26.35.076,103.296,-13.963,-5.244,4.695
1619922395117,2021-05-01T19.26.35.117,103.337,-11.951,-3.171,4.878
1619922395156,2021-05-01T19.26.35.156,103.376,-9.939,-2.622,3.902
1619922395197,2021-05-01T19.26.35.197,103.417,-8.659,-2.744,2.378
1619922395237,2021-05-01T19.26.35.237,103.457,-8.659,-2.744,0.793
1619922395278,2021-05-01T19.26.35.278,103.498,-7.866,-2.683,-0.610
1619922395318,2021-05-01T19.26.35.318,103.538,-7.256,-1.524,-1.707
1619922395359,2021-05-01T19.26.35.359,103.579,-6.646,1.098,-1.951
1619922395398,2021-05-01T19.26.35.398,103.618,-4.756,3.354,-2.622
1619922395439,2021-05-01T19.26.35.439,103.659,-4.390,4.634,-3.476
1619922395479,2021-05-01T19.26.35.479,103.699,-5.610,4.634,-3.963
1619922395518,2021-05-01T19.26.35.518,103.738,-6.402,2.378,-4.085
1619922395559,2021-05-01T19.26.35.559,103.779,-6.585,1.098,-2.927
1619922395599,2021-05-01T19.26.35.599,103.819,-6.768,0.854,-1.524
1619922395640,2021-05-01T19.26.35.640,103.860,-7.683,0.000,-0.854
1619922395679,2021-05-01T19.26.35.679,103.899,-7.317,-0.366,-0.854
1619922395720,2021-05-01T19.26.35.720,103.940,-7.073,-0.366,-1.402
1619922395760,2021-05-01T19.26.35.760,103.980,-9.024,-0.488,-2.439
1619922395801,2021-05-01T19.26.35.801,104.021,-20.000,0.793,-4.268
1619922395841,2021-05-01T19.26.35.841,104.061,-65.549,9.390,-5.549
1619922395882,2021-05-01T19.26.35.882,104.102,-139.085,25.122,-3.598
1619922395921,2021-05-01T19.26.35.921,104.141,-176.890,36.280,-7.988
1619922395962,2021-05-01T19.26.35.962,104.182,-130.549,34.573,-9.390
1619922396002,2021-05-01T19.26.36.002,104.222,8.780,6.341,3.110
1619922396043,2021-05-01T19.26.36.043,104.263,68.415,-8.293,6.646
1619922396082,2021-05-01T19.26.36.082,104.302,64.573,-6.037,0.610
1619922396122,2021-05-01T19.26.36.122,104.342,46.463,-5.732,-3.232
1619922396163,2021-05-01T19.26.36.163,104.383,25.305,-4.207,-3.110
1619922396202,2021-05-01T19.26.36.202,104.422,12.988,-2.683,-2.073
1619922396243,2021-05-01T19.26.36.243,104.463,-0.305,-2.622,-0.671
1619922396283,2021-05-01T19.26.36.283,104.503,-32.134,-3.780,1.037
1619922396324,2021-05-01T19.26.36.324,104.544,-71.037,2.500,1.220
1619922396364,2021-05-01T19.26.36.364,104.584,-85.366,18.293,-6.402
1619922396405,2021-05-01T19.26.36.405,104.625,-100.610,48.537,-31.829
1619922396444,2021-05-01T19.26.36.444,104.664,-121.402,70.000,-48.232
1619922396485,2021-05-01T19.26.36.485,104.705,-81.037,41.341,-32.561
1619922396525,2021-05-01T19.26.36.525,104.745,-24.085,8.476,-12.622
1619922396566,2021-05-01T19.26.36.566,104.786,-10.000,-7.317,-3.171
1619922396605,2021-05-01T19.26.36.605,104.825,14.268,-17.683,3.232
1619922396646,2021-05-01T19.26.36.646,104.866,32.805,-20.488,10.488
1619922396686,2021-05-01T19.26.36.686,104.906,34.756,-18.171,16.585
1619922396727,2021-05-01T19.26.36.727,104.947,26.098,-11.220,15.793
1619922396766,2021-05-01T19.26.36.766,104.986,7.927,-5.427,12.500
1619922396807,2021-05-01T19.26.36.807,105.027,-28.232,-0.061,8.537
1619922396847,2021-05-01T19.26.36.847,105.067,-76.890,6.402,3.780
1619922396888,2021-05-01T19.26.36.888,105.108,-92.866,12.500,-4.634
1619922396927,2021-05-01T19.26.36.927,105.147,-69.268,15.549,-10.610
1619922396967,2021-05-01T19.26.36.967,105.187,-27.317,9.268,-6.463
1619922397008,2021-05-01T19.26.37.008,105.228,9.390,1.585,6.098
1619922397048,2021-05-01T19.26.37.048,105.268,61.768,-5.061,21.646
1619922397089,2021-05-01T19.26.37.089,105.309,100.549,-11.402,32.561
1619922397128,2021-05-01T19.26.37.128,105.348,90.671,-15.793,25.732
1619922397169,2021-05-01T19.26.37.169,105.389,56.768,-16.220,10.000
