epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619922415317,2021-05-01T19.26.55.317,123.296,0.091,0.754,-0.717
1619922415398,2021-05-01T19.26.55.398,123.377,0.119,0.730,-0.716
1619922415478,2021-05-01T19.26.55.478,123.457,0.215,0.705,-0.694
1619922415559,2021-05-01T19.26.55.559,123.538,0.257,0.693,-0.680
1619922415639,2021-05-01T19.26.55.639,123.618,0.239,0.701,-0.673
1619922415720,2021-05-01T19.26.55.720,123.699,0.192,0.721,-0.671
1619922415801,2021-05-01T19.26.55.801,123.780,0.163,0.738,-0.686
1619922415881,2021-05-01T19.26.55.881,123.860,0.153,0.720,-0.688
1619922415962,2021-05-01T19.26.55.962,123.941,0.190,0.717,-0.682
1619922416042,2021-05-01T19.26.56.042,124.021,0.209,0.721,-0.681
1619922416123,2021-05-01T19.26.56.123,124.102,0.198,0.712,-0.681
1619922416202,2021-05-01T19.26.56.202,124.181,0.175,0.735,-0.681
1619922416282,2021-05-01T19.26.56.282,124.261,0.138,0.743,-0.673
1619922416363,2021-05-01T19.26.56.363,124.342,0.082,0.731,-0.667
1619922416444,2021-05-01T19.26.56.444,124.423,0.143,0.757,-0.682
1619922416524,2021-05-01T19.26.56.524,124.503,0.350,0.705,-0.657
1619922416605,2021-05-01T19.26.56.605,124.584,0.313,0.710,-0.647
1619922416685,2021-05-01T19.26.56.685,124.664,0.138,0.727,-0.659
1619922416766,2021-05-01T19.26.56.766,124.745,0.084,0.781,-0.679
1619922416846,2021-05-01T19.26.56.846,124.825,0.199,0.740,-0.658
1619922416927,2021-05-01T19.26.56.927,124.906,0.261,0.721,-0.639
1619922417008,2021-05-01T19.26.57.008,124.987,0.215,0.738,-0.646
1619922417088,2021-05-01T19.26.57.088,125.067,0.180,0.750,-0.651
1619922417169,2021-05-01T19.26.57.169,125.148,0.182,0.738,-0.646
1619922417249,2021-05-01T19.26.57.249,125.228,0.191,0.752,-0.654
1619922417330,2021-05-01T19.26.57.330,125.309,0.191,0.748,-0.647
1619922417410,2021-05-01T19.26.57.410,125.389,0.202,0.728,-0.651
1619922417491,2021-05-01T19.26.57.491,125.470,0.189,0.728,-0.666
1619922417570,2021-05-01T19.26.57.570,125.549,0.183,0.739,-0.679
1619922417651,2021-05-01T19.26.57.651,125.630,0.189,0.749,-0.676
1619922417731,2021-05-01T19.26.57.731,125.710,0.188,0.739,-0.663
1619922417812,2021-05-01T19.26.57.812,125.791,0.174,0.720,-0.662
1619922417892,2021-05-01T19.26.57.892,125.871,0.176,0.722,-0.677
1619922417973,2021-05-01T19.26.57.973,125.952,0.177,0.713,-0.689
1619922418053,2021-05-01T19.26.58.053,126.032,0.171,0.731,-0.697
1619922418134,2021-05-01T19.26.58.134,126.113,0.133,0.731,-0.711
1619922418215,2021-05-01T19.26.58.215,126.194,0.155,0.694,-0.693
1619922418295,2021-05-01T19.26.58.295,126.274,0.175,0.718,-0.687
1619922418376,2021-05-01T19.26.58.376,126.355,0.301,0.633,-0.633
1619922418456,2021-05-01T19.26.58.456,126.435,0.537,0.265,-0.712
1619922418537,2021-05-01T19.26.58.537,126.516,0.221,0.372,-1.208
1619922418617,2021-05-01T19.26.58.617,126.596,-0.271,0.408,-1.141
1619922418698,2021-05-01T19.26.58.698,126.677,-0.172,0.627,-0.962
1619922418779,2021-05-01T19.26.58.779,126.758,0.065,0.359,-0.957
1619922418859,2021-05-01T19.26.58.859,126.838,0.218,0.183,-1.058
1619922418940,2021-05-01T19.26.58.940,126.919,0.328,0.234,-1.029
1619922419019,2021-05-01T19.26.59.019,126.998,0.243,0.251,-0.905
1619922419099,2021-05-01T19.26.59.099,127.078,0.107,0.328,-0.881
1619922419180,2021-05-01T19.26.59.180,127.159,0.081,0.401,-0.942
1619922419260,2021-05-01T19.26.59.260,127.239,0.027,0.433,-0.979
1619922419341,2021-05-01T19.26.59.341,127.320,0.019,0.447,-0.969
1619922419422,2021-05-01T19.26.59.422,127.401,0.048,0.379,-0.877
1619922419502,2021-05-01T19.26.59.502,127.481,-0.086,0.315,-0.856
1619922419583,2021-05-01T19.26.59.583,127.562,-0.295,0.453,-1.004
1619922419663,2021-05-01T19.26.59.663,127.642,-0.263,0.219,-0.951
1619922419744,2021-05-01T19.26.59.744,127.723,0.285,0.319,-1.142
1619922419824,2021-05-01T19.26.59.824,127.803,0.177,0.359,-1.059
1619922419905,2021-05-01T19.26.59.905,127.884,-0.032,0.340,-0.962
1619922419986,2021-05-01T19.26.59.986,127.965,-0.039,0.318,-0.916
1619922420066,2021-05-01T19.27.00.066,128.045,0.027,0.356,-0.955
1619922420147,2021-05-01T19.27.00.147,128.126,0.236,0.365,-0.972
1619922420227,2021-05-01T19.27.00.227,128.206,0.394,-0.189,-0.958
1619922420308,2021-05-01T19.27.00.308,128.287,-0.066,-0.081,-1.275
1619922420388,2021-05-01T19.27.00.388,128.367,-0.356,0.051,-1.188
1619922420469,2021-05-01T19.27.00.469,128.448,-0.175,0.438,-0.975
1619922420548,2021-05-01T19.27.00.548,128.527,0.167,0.350,-0.891
1619922420629,2021-05-01T19.27.00.629,128.608,0.104,0.383,-0.944
1619922420709,2021-05-01T19.27.00.709,128.688,0.122,0.408,-0.949
1619922420790,2021-05-01T19.27.00.790,128.769,0.078,0.460,-0.943
1619922420870,2021-05-01T19.27.00.870,128.849,0.061,0.555,-0.938
1619922420951,2021-05-01T19.27.00.951,128.930,0.008,0.513,-0.831
1619922421031,2021-05-01T19.27.01.031,129.010,-0.176,0.613,-0.748
1619922421112,2021-05-01T19.27.01.112,129.091,-0.204,0.683,-0.717
1619922421193,2021-05-01T19.27.01.193,129.172,-0.124,0.684,-0.711
1619922421273,2021-05-01T19.27.01.273,129.252,-0.082,0.700,-0.733
1619922421354,2021-05-01T19.27.01.354,129.333,-0.110,0.694,-0.767
1619922421434,2021-05-01T19.27.01.434,129.413,-0.131,0.666,-0.773
1619922421515,2021-05-01T19.27.01.515,129.494,-0.104,0.655,-0.762
1619922421595,2021-05-01T19.27.01.595,129.574,-0.128,0.690,-0.812
1619922421676,2021-05-01T19.27.01.676,129.655,-0.095,0.653,-0.805
1619922421757,2021-05-01T19.27.01.757,129.736,0.188,0.604,-0.749
1619922421837,2021-05-01T19.27.01.837,129.816,0.220,0.668,-0.762
1619922421918,2021-05-01T19.27.01.918,129.897,0.153,0.685,-0.746
1619922421997,2021-05-01T19.27.01.997,129.976,0.138,0.705,-0.701
1619922422077,2021-05-01T19.27.02.077,130.056,0.128,0.713,-0.671
1619922422158,2021-05-01T19.27.02.158,130.137,0.123,0.779,-0.659
1619922422239,2021-05-01T19.27.02.239,130.218,0.130,0.750,-0.647
1619922422319,2021-05-01T19.27.02.319,130.298,0.189,0.752,-0.660
1619922422400,2021-05-01T19.27.02.400,130.379,0.179,0.736,-0.687
1619922422480,2021-05-01T19.27.02.480,130.459,0.189,0.729,-0.671
1619922422561,2021-05-01T19.27.02.561,130.540,0.166,0.734,-0.636
1619922422641,2021-05-01T19.27.02.641,130.620,0.080,0.775,-0.634
1619922422722,2021-05-01T19.27.02.722,130.701,-0.047,0.763,-0.650
1619922422802,2021-05-01T19.27.02.802,130.781,-0.118,0.787,-0.670
1619922422883,2021-05-01T19.27.02.883,130.862,-0.113,0.771,-0.671
1619922422964,2021-05-01T19.27.02.964,130.943,-0.116,0.763,-0.649
1619922423044,2021-05-01T19.27.03.044,131.023,-0.125,0.763,-0.634
1619922423125,2021-05-01T19.27.03.125,131.104,-0.120,0.744,-0.644
1619922423205,2021-05-01T19.27.03.205,131.184,-0.171,0.749,-0.687
1619922423286,2021-05-01T19.27.03.286,131.265,-0.372,0.802,-0.729
1619922423366,2021-05-01T19.27.03.366,131.345,-0.290,0.666,-0.709
1619922423446,2021-05-01T19.27.03.446,131.425,0.157,0.574,-0.760
1619922423526,2021-05-01T19.27.03.526,131.505,0.130,0.571,-0.828
1619922423607,2021-05-01T19.27.03.607,131.586,-0.101,0.354,-1.004
1619922423687,2021-05-01T19.27.03.687,131.666,0.441,0.292,-1.093
1619922423768,2021-05-01T19.27.03.768,131.747,0.607,0.567,-0.890
1619922423848,2021-05-01T19.27.03.848,131.827,0.312,0.569,-0.862
1619922423929,2021-05-01T19.27.03.929,131.908,0.084,0.462,-0.890
1619922424009,2021-05-01T19.27.04.009,131.988,0.058,0.469,-0.901
1619922424090,2021-05-01T19.27.04.090,132.069,0.021,0.512,-0.869
1619922424171,2021-05-01T19.27.04.171,132.150,0.055,0.555,-0.849
1619922424251,2021-05-01T19.27.04.251,132.230,0.087,0.571,-0.835
1619922424332,2021-05-01T19.27.04.332,132.311,0.097,0.583,-0.832
1619922424412,2021-05-01T19.27.04.412,132.391,0.127,0.593,-0.815
1619922424493,2021-05-01T19.27.04.493,132.472,0.136,0.595,-0.803
1619922424573,2021-05-01T19.27.04.573,132.552,0.146,0.607,-0.801
1619922424654,2021-05-01T19.27.04.654,132.633,0.145,0.624,-0.794
1619922424735,2021-05-01T19.27.04.735,132.714,0.142,0.636,-0.787
1619922424815,2021-05-01T19.27.04.815,132.794,0.144,0.637,-0.774
1619922424894,2021-05-01T19.27.04.894,132.873,0.134,0.628,-0.768
1619922424975,2021-05-01T19.27.04.975,132.954,0.147,0.644,-0.777
1619922425055,2021-05-01T19.27.05.055,133.034,0.162,0.648,-0.775
1619922425136,2021-05-01T19.27.05.136,133.115,0.172,0.639,-0.759
1619922425217,2021-05-01T19.27.05.217,133.196,0.122,0.660,-0.768
1619922425297,2021-05-01T19.27.05.297,133.276,0.097,0.663,-0.763
1619922425378,2021-05-01T19.27.05.378,133.357,0.266,0.607,-0.732
1619922425458,2021-05-01T19.27.05.458,133.437,0.497,0.312,-0.731
1619922425539,2021-05-01T19.27.05.539,133.518,-0.188,0.324,-1.097
1619922425619,2021-05-01T19.27.05.619,133.598,-0.905,0.618,-1.020
1619922425700,2021-05-01T19.27.05.700,133.679,-0.078,0.539,-0.817
1619922425780,2021-05-01T19.27.05.780,133.759,-0.176,0.525,-0.914
1619922425861,2021-05-01T19.27.05.861,133.840,-0.245,0.515,-0.949
1619922425942,2021-05-01T19.27.05.942,133.921,-0.007,0.409,-0.896
1619922426022,2021-05-01T19.27.06.022,134.001,0.118,0.455,-0.865
1619922426103,2021-05-01T19.27.06.103,134.082,0.087,0.507,-0.886
1619922426183,2021-05-01T19.27.06.183,134.162,0.064,0.527,-0.885
1619922426264,2021-05-01T19.27.06.264,134.243,0.064,0.527,-0.858
1619922426343,2021-05-01T19.27.06.343,134.322,0.061,0.543,-0.856
1619922426424,2021-05-01T19.27.06.424,134.403,0.018,0.563,-0.859
1619922426504,2021-05-01T19.27.06.504,134.483,0.016,0.565,-0.848
1619922426585,2021-05-01T19.27.06.585,134.564,0.022,0.576,-0.843
1619922426665,2021-05-01T19.27.06.665,134.644,0.023,0.575,-0.840
1619922426746,2021-05-01T19.27.06.746,134.725,0.029,0.579,-0.839
1619922426826,2021-05-01T19.27.06.826,134.805,0.035,0.590,-0.838
1619922426907,2021-05-01T19.27.06.907,134.886,0.034,0.598,-0.839
1619922426988,2021-05-01T19.27.06.988,134.967,0.045,0.599,-0.836
1619922427068,2021-05-01T19.27.07.068,135.047,0.048,0.549,-0.799
1619922427149,2021-05-01T19.27.07.149,135.128,0.070,0.581,-0.815
1619922427229,2021-05-01T19.27.07.229,135.208,0.047,0.621,-0.870
1619922427310,2021-05-01T19.27.07.310,135.289,0.039,0.596,-0.866
1619922427390,2021-05-01T19.27.07.390,135.369,0.053,0.600,-0.811
1619922427471,2021-05-01T19.27.07.471,135.450,0.074,0.610,-0.712
1619922427551,2021-05-01T19.27.07.551,135.530,0.075,0.700,-0.780
1619922427632,2021-05-01T19.27.07.632,135.611,0.057,0.696,-0.807
1619922427713,2021-05-01T19.27.07.713,135.692,0.062,0.644,-0.744
1619922427792,2021-05-01T19.27.07.792,135.771,0.053,0.655,-0.742
1619922427872,2021-05-01T19.27.07.872,135.851,0.037,0.707,-0.793
1619922427953,2021-05-01T19.27.07.953,135.932,0.053,0.696,-0.754
1619922428033,2021-05-01T19.27.08.033,136.012,0.058,0.697,-0.712
1619922428114,2021-05-01T19.27.08.114,136.093,0.044,0.700,-0.726
1619922428195,2021-05-01T19.27.08.195,136.174,0.062,0.711,-0.730
1619922428275,2021-05-01T19.27.08.275,136.254,0.077,0.721,-0.712
1619922428356,2021-05-01T19.27.08.356,136.335,0.084,0.742,-0.720
1619922428436,2021-05-01T19.27.08.436,136.415,0.042,0.737,-0.708
1619922428517,2021-05-01T19.27.08.517,136.496,0.003,0.783,-0.716
1619922428597,2021-05-01T19.27.08.597,136.576,-0.117,0.782,-0.656
1619922428678,2021-05-01T19.27.08.678,136.657,-0.133,0.816,-0.568
1619922428759,2021-05-01T19.27.08.759,136.738,-0.025,0.776,-0.474
1619922428839,2021-05-01T19.27.08.839,136.818,0.001,0.880,-0.493
1619922428920,2021-05-01T19.27.08.920,136.899,-0.122,0.893,-0.497
1619922429000,2021-05-01T19.27.09.000,136.979,-0.133,0.900,-0.518
1619922429081,2021-05-01T19.27.09.081,137.060,-0.170,0.839,-0.496
1619922429161,2021-05-01T19.27.09.161,137.140,-0.131,0.857,-0.504
1619922429242,2021-05-01T19.27.09.242,137.221,-0.074,0.870,-0.555
1619922429321,2021-05-01T19.27.09.321,137.300,-0.084,0.838,-0.566
1619922429402,2021-05-01T19.27.09.402,137.381,-0.099,0.809,-0.579
